date,close,sigma,r,strike,dte,tau_years,put_px,put_delta,contracts,cash,portfolio_value,portfolio_delta,rebalanced,rolled,trade_contracts,option_cashflow,cum_hedge_cost
2022-01-18,169.8000030517578,0.37320000000000003,0.0016,172.90949478149415,75,0.2054794520547945,13.139120755833474,-0.5082740190650515,1.967442683455388,-881.9918840941634,18683.055120891757,0.0,True,False,-0.12587843828642775,165.3932001201106,881.9178181119919
2022-01-19,166.22999572753906,0.37210000000000004,0.0017000000000000001,172.90949478149415,74,0.20273972602739726,14.934148679786517,-0.5593449823050209,1.967442683455388,-881.9959920111352,18679.21173611086,-10.04791929634969,False,False,0.0,0.0,881.9178181119919
2022-01-20,164.50999450683594,0.3829,0.0017000000000000001,172.90949478149415,73,0.2,16.154982667125367,-0.5805110105436155,1.967442683455388,-882.0000999472397,18747.399595714796,-14.212214035932988,False,False,0.0,0.0,881.9178181119919
2022-01-21,162.41000366210938,0.40590000000000004,0.0017000000000000001,172.90949478149415,72,0.19726027397260273,17.97027975717586,-0.6008283800374108,1.967442683455388,-882.0042079024772,18894.54570109867,-18.20954003169571,False,False,0.0,0.0,881.9178181119919
2022-01-24,161.6199951171875,0.4239,0.0019,172.90949478149415,69,0.18904109589041096,18.696328034195844,-0.6072834313526037,1.967442683455388,-882.0179817743689,18958.376909780425,-19.479534379836238,False,False,0.0,0.0,881.9178181119919
2022-01-25,159.77999877929688,0.4532,0.0019,172.90949478149415,68,0.1863013698630137,20.521072312235916,-0.6194708132216507,1.614281058375213,-157.29704849509744,19133.380662553638,0.0,True,False,-0.353161625080175,724.725524617702,157.19229349428986
2022-01-26,159.69000244140625,0.4497,0.0019,172.90949478149415,67,0.18356164383561643,20.39883369833798,-0.623487598851383,1.614281058375213,-157.2978673037824,19104.64746205414,-0.6484220957630811,False,False,0.0,0.0,157.19229349428986
2022-01-27,159.22000122070312,0.45909999999999995,0.002,172.90949478149415,66,0.18082191780821918,20.845486187892106,-0.6266645831563017,1.614281058375213,-157.29872921226598,19129.74874343168,-1.1612766543816235,False,False,0.0,0.0,157.19229349428986
2022-01-28,170.3300018310547,0.3563,0.0019,172.90949478149415,65,0.1780821917808219,11.59247281091416,-0.5089898116713686,1.614281058375213,-157.2995480296999,18747.051562914607,17.834738811294287,False,False,0.0,0.0,157.19229349428986
2022-01-31,174.77999877929688,0.3141,0.0022,172.90949478149415,62,0.16986301369863013,8.035814586953151,-0.4400944097548509,1.614281058375213,-157.30239237601035,18617.903813187047,28.95639304359247,False,False,0.0,0.0,157.19229349428986
2022-02-01,174.61000061035156,0.30460000000000004,0.0019,172.90949478149415,61,0.16712328767123288,7.775628934340617,-0.4429854157278187,2.2574106607031617,-657.3769256517301,18558.901900388675,1.4210854715202004e-14,True,False,0.6431296023279487,-500.0737144392172,657.2660079335071
2022-02-02,175.83999633789062,0.29460000000000003,0.0019,172.90949478149415,60,0.1643835616438356,6.895682155323058,-0.41955164635495934,2.2574106607031617,-657.3803476227154,18483.25792719103,5.289964080275212,False,False,0.0,0.0,657.2660079335071
2022-02-03,172.89999389648438,0.3418,0.002,172.90949478149415,59,0.16164383561643836,9.446971825618917,-0.471833003579331,2.2574106607031617,-657.3839497166806,18765.18493098321,-6.512085235157471,False,False,0.0,0.0,657.2660079335071
2022-02-04,172.38999938964844,0.3194,0.0023,172.90949478149415,58,0.1589041095890411,8.992092368195486,-0.4828911576202718,2.2574106607031617,-657.3880921491412,18611.496364214905,-9.008364717129226,False,False,0.0,0.0,657.2660079335071
2022-02-07,171.66000366210938,0.321,0.0027,172.90949478149415,55,0.1506849315068493,9.159585831163142,-0.4970618851291492,2.2574106607031617,-657.402680923472,18576.292355576796,-12.207279851975159,False,False,0.0,0.0,657.2660079335071
2022-02-08,174.8300018310547,0.2977,0.0025,172.90949478149415,54,0.14794520547945206,6.983957446056948,-0.437643075564331,2.2849670332622587,-676.6524370290233,18402.158998671104,0.0,True,False,0.027556372559097042,-19.245253332042513,676.5112612655496
2022-02-09,176.27999877929688,0.28,0.0026000000000000003,172.90949478149415,53,0.14520547945205478,5.834837305048197,-0.40600892895784935,2.2849670332622587,-676.6572570361528,18284.583709541927,7.228298212119583,False,False,0.0,0.0,676.5112612655496
2022-02-10,172.1199951171875,0.3086,0.004,172.90949478149415,52,0.14246575342465753,8.35996095579786,-0.4904889404525381,2.2849670332622587,-676.6646724987803,18445.558357555747,-12.075105911378472,False,False,0.0,0.0,676.5112612655496
2022-02-11,168.63999938964844,0.34770000000000006,0.0036,172.90949478149415,51,0.13972602739726028,11.094021120012656,-0.5491493412852977,2.2849670332622587,-676.6713464846274,18722.27584503463,-25.478814117459038,False,False,0.0,0.0,676.5112612655496
2022-02-14,168.8800048828125,0.34630000000000005,0.0043,172.90949478149415,48,0.13150684931506848,10.662650282476307,-0.5479450902621804,2.2849670332622587,-676.6952621411335,18647.685664406403,-25.203646728699496,False,False,0.0,0.0,676.5112612655496
2022-02-15,172.7899932861328,0.30670000000000003,0.004,172.90949478149415,47,0.12876712328767123,7.598643684365001,-0.4786960487306372,2.089008260360012,-527.8005888093004,18338.561682221076,0.0,True,False,-0.19595877290224673,148.90208921095726,527.6091720545924
2022-02-16,172.5500030517578,0.299,0.0038,172.90949478149415,46,0.12602739726027398,7.448436439205125,-0.48485283748465213,2.089008260360012,-527.8060837481438,18283.17874625424,-1.2861582564428744,False,False,0.0,0.0,527.6091720545924
2022-02-17,168.8800048828125,0.3412,0.0036,172.90949478149415,45,0.1232876712328767,10.289035129614291,-0.5529883965092108,2.089008260360012,-527.8112895324504,18509.57713643866,-15.51973281909791,False,False,0.0,0.0,527.6091720545924
2022-02-18,167.3000030517578,0.3375,0.0034999999999999996,172.90949478149415,44,0.12054794520547946,11.018453040454446,-0.5867738534079625,2.089008260360012,-527.8163507608626,18503.947896204743,-22.577542673250846,False,False,0.0,0.0,527.6091720545924
2022-02-22,164.32000732421875,0.34740000000000004,0.0037,172.90949478149415,40,0.1095890410958904,12.723738085151567,-0.648777350893745,2.089008260360012,-527.8377530632387,18562.162375612526,-35.530124515151925,False,False,0.0,0.0,527.6091720545924
2022-02-23,160.07000732421875,0.37520000000000003,0.0034000000000000002,172.90949478149415,39,0.10684931506849316,16.070275243298624,-0.7139039199577333,1.4007487170811515,578.2093600008669,18836.251835441893,0.0,True,False,-0.6882595432788605,1106.052029931829,-578.4428578772367
2022-02-24,162.74000549316406,0.3564,0.0032,172.90949478149415,38,0.10410958904109589,13.781635500227651,-0.6796444859049524,1.4007487170811515,578.2144292558335,18782.675803194634,4.798885829735909,False,False,0.0,0.0,-578.4428578772367
2022-02-25,164.85000610351562,0.3286,0.0033000000000000004,172.90949478149415,37,0.10136986301369863,11.755091046268078,-0.6556900072450409,1.4007487170811515,578.2196569715657,18709.81313754634,8.154306354857795,False,False,0.0,0.0,-578.4428578772367
2022-02-28,165.1199951171875,0.3419,0.0034999999999999996,172.90949478149415,34,0.09315068493150686,11.563228832306592,-0.6504159653909996,1.4007487170811515,578.2362909269796,18709.95359786265,8.893067090945877,False,False,0.0,0.0,-578.4428578772367
2022-03-01,163.1999969482422,0.38079999999999997,0.0032,172.90949478149415,33,0.09041095890410959,13.447183790894556,-0.6718232347865168,1.4007487170811515,578.2413604180539,18781.853599587273,5.894446576747725,False,False,0.0,0.0,-578.4428578772367
2022-03-02,166.55999755859375,0.3444,0.0034000000000000002,172.90949478149415,32,0.08767123287671233,10.501731196236008,-0.6228492556074672,1.60552491794294,363.1962851173254,18705.275152686267,-1.4210854715202004e-14,True,False,0.2047762008617886,-215.0504616836936,-363.39239619354316
2022-03-03,166.22999572753906,0.3473,0.0038,172.90949478149415,31,0.08493150684931507,10.657919260500037,-0.6313534043196214,1.60552491794294,363.200066358607,18697.355133728193,-1.3653622663256044,False,False,0.0,0.0,-363.39239619354316
2022-03-04,163.1699981689453,0.3874,0.0034000000000000002,172.90949478149415,30,0.0821917808219178,13.266886882596538,-0.6786596367988242,1.60552491794294,363.2034496078594,18810.235013856298,-8.96049576826178,False,False,0.0,0.0,-363.39239619354316
2022-03-07,159.3000030517578,0.4283,0.0038,151.33500289916992,90,0.2465753424657534,9.486844399000141,-0.3624481030973722,2.759015681015576,365.01779282459756,18912.453344019996,0.0,True,True,2.759015681015576,-2617.4352460196174,-365.195395344565
2022-03-08,157.44000244140625,0.4193,0.0036,151.33500289916992,89,0.24383561643835616,9.846270267670924,-0.38255608177011147,2.759015681015576,365.0213930178428,18825.62304396062,-5.5478228471614415,False,False,0.0,0.0,-365.195395344565
2022-03-09,162.9499969482422,0.3677,0.0038,151.33500289916992,88,0.2410958904109589,6.375907768537878,-0.3068062241625049,3.259386287646934,45.99350946345817,18419.14783949507,0.0,True,False,0.5003706066313578,-319.0316837968885,-46.163711547676485
2022-03-10,158.52000427246094,0.3816,0.0039000000000000003,151.33500289916992,87,0.23835616438356164,8.197750108268544,-0.36425213463926165,3.259386287646934,45.99400090358205,18569.95785739434,-18.72384128893343,False,False,0.0,0.0,-46.163711547676485
2022-03-11,154.72999572753906,0.4061,0.004,151.33500289916992,86,0.2356164383561644,10.32300676192986,-0.4145366947150353,3.259386287646934,45.99450495018946,18883.660746416175,-35.11352184806694,False,False,0.0,0.0,-46.163711547676485
2022-03-14,150.6199951171875,0.4366,0.0045000000000000005,151.33500289916992,83,0.2273972602739726,12.79309945781442,-0.46562709148447745,3.259386287646934,45.99620614827123,19277.761012797397,-51.76585571414304,False,False,0.0,0.0,-46.163711547676485
2022-03-15,155.08999633789062,0.3899,0.0046,151.33500289916992,82,0.22465753424657534,9.425569018579864,-0.4088055028289358,3.259386287646934,45.996785830138485,18627.1534608621,-33.245505023524316,False,False,0.0,0.0,-46.163711547676485
2022-03-16,159.58999633789062,0.3396,0.0044,151.33500289916992,81,0.2219178082191781,6.264899967272413,-0.33794192396197065,2.9590883198988127,234.13101314700006,18046.96987878509,0.0,True,False,-0.30029796774812123,188.1336728317177,-234.29738437939417
2022-03-17,160.6199951171875,0.3279,0.004,151.33500289916992,80,0.2191780821917808,5.557948004690715,-0.319050330437162,2.9590883198988127,234.13357898038154,17940.778993027652,5.590189374353727,False,False,0.0,0.0,-234.29738437939417
2022-03-18,163.97999572753906,0.3056,0.0042,151.33500289916992,79,0.21643835616438356,3.952979603191679,-0.26046282506826823,2.9590883198988127,234.13627313569506,17801.857423149875,22.926749657263983,False,False,0.0,0.0,-234.29738437939417
2022-03-21,165.3800048828125,0.3204,0.0054,151.33500289916992,76,0.20821917808219179,3.801053550058029,-0.24578035363411876,2.9590883198988127,234.14666516802285,17896.912469777937,27.271422630067946,False,False,0.0,0.0,-234.29738437939417
2022-03-22,168.82000732421875,0.3007,0.0051,151.33500289916992,75,0.2054794520547945,2.569022010547748,-0.18997687108462957,2.9590883198988127,234.14993682921482,17876.346971748568,43.78416597225502,False,False,0.0,0.0,-234.29738437939417
2022-03-23,170.2100067138672,0.3209,0.005,151.33500289916992,74,0.20273972602739726,2.682889350663121,-0.18600357696857417,5.376240695462286,-414.3420923483653,18049.044469884102,0.0,True,False,2.4171523755634734,-648.4952367329308,414.19785235353663
2022-03-24,174.07000732421875,0.3074,0.005200000000000001,151.33500289916992,73,0.2,1.766304494801652,-0.1368895691575488,5.376240695462286,-414.3479953462502,17942.260547628684,26.404872751088718,False,False,0.0,0.0,414.19785235353663
2022-03-25,174.72000122070312,0.29910000000000003,0.0055000000000000005,151.33500289916992,72,0.19726027397260273,1.5093539486186138,-0.12379196927569991,5.376240695462286,-414.35423899322114,17869.1108953191,33.44645770085651,False,False,0.0,0.0,414.19785235353663
2022-03-28,175.60000610351562,0.3078,0.0059,151.33500289916992,69,0.18904109589041096,1.4371083989562834,-0.11771798704481262,5.376240695462286,-414.3743328229722,17918.25034335453,36.71197674617762,False,False,0.0,0.0,414.19785235353663
2022-03-29,178.9600067138672,0.2959,0.0055000000000000005,151.33500289916992,68,0.1863013698630137,0.9136034597136309,-0.0830774097076955,5.376240695462286,-414.38057686681225,17972.79530448266,55.335584905589386,False,False,0.0,0.0,414.19785235353663
2022-03-30,177.77000427246094,0.30829999999999996,0.0055000000000000005,151.33500289916992,67,0.18356164383561643,1.1486258359222816,-0.09808713318477369,10.0,-945.4837606325473,17980.142502535826,1.9128668152263089,True,False,4.623759304537714,-531.0969396278059,945.2947919813425
2022-03-31,174.61000061035156,0.31629999999999997,0.005200000000000001,151.33500289916992,66,0.18082191780821918,1.5864409857646748,-0.12758722637938602,10.0,-945.4972306341286,18101.9438161657,-27.587226379386024,False,False,0.0,0.0,945.2947919813425
2022-04-01,174.30999755859375,0.2998,0.0053,151.33500289916992,65,0.1780821917808219,1.340270735363056,-0.11743780298897466,10.0,-945.5109598716758,17825.759531350755,-17.437802988974653,False,False,0.0,0.0,945.2947919813425
2022-04-04,178.44000244140625,0.2979,0.006600000000000001,151.33500289916992,62,0.16986301369863013,0.8217512695207905,-0.0789120546375669,10.0,-945.562251994396,17720.18926166702,21.087945362433103,False,False,0.0,0.0,945.2947919813425
2022-04-05,175.05999755859375,0.3164,0.006500000000000001,151.33500289916992,61,0.16712328767123288,1.3467325981256657,-0.1152672279995044,10.0,-945.5790909241613,17907.153263060878,-15.2672279995044,False,False,0.0,0.0,945.2947919813425
2022-04-06,171.8300018310547,0.3358,0.0067,151.33500289916992,60,0.1643835616438356,2.0401500949134963,-0.15647632755048457,6.39074303221595,-209.2538537495161,18277.553829730266,-1.4210854715202004e-14,True,False,-3.6092569677840496,736.3425945391828,208.9521974421598
2022-04-07,172.13999938964844,0.33299999999999996,0.0068000000000000005,151.33500289916992,59,0.16164383561643836,1.9006524406553353,-0.1498027682743731,6.39074303221595,-209.2577522137907,18219.400320929286,4.26490024438894,False,False,0.0,0.0,208.9521974421598
2022-04-08,170.08999633789062,0.3311,0.006999999999999999,151.33500289916992,58,0.1589041095890411,2.1476412009840793,-0.1686268674596214,6.39074303221595,-209.26176541464454,18172.24017246331,-7.765097826197817,False,False,0.0,0.0,208.9521974421598
2022-04-11,165.75,0.3667,0.0077,151.33500289916992,55,0.1506849315068493,3.5114059692721753,-0.23622355519832272,6.39074303221595,-209.27500952354572,18609.774313617218,-50.9644039428961,False,False,0.0,0.0,208.9521974421598
2022-04-12,167.66000366210938,0.3514,0.0074,151.33500289916992,54,0.14794520547945206,2.741465227591185,-0.20225142679576558,6.39074303221595,-209.27925240236507,18308.721093937642,-29.253689655077324,False,False,0.0,0.0,208.9521974421598
2022-04-13,170.39999389648438,0.3259,0.0075,151.33500289916992,53,0.14520547945205478,1.7747892777481233,-0.15237541024239953,6.562738688671586,-239.80915739482833,17964.93805798532,-1.4210854715202004e-14,True,False,0.17199565645563553,-30.525604689671173,239.47780213183097
2022-04-14,165.2899932861328,0.3523,0.0079,151.33500289916992,52,0.14246575342465753,3.145427105973873,-0.23017264164265616,6.562738688671586,-239.81434784098067,18353.446596849404,-51.05629003820002,False,False,0.0,0.0,239.47780213183097
2022-04-18,165.07000732421875,0.34630000000000005,0.008100000000000001,151.33500289916992,48,0.13150684931506848,2.8300838765088585,-0.2227188282861685,6.562738688671586,-239.83563641561042,18124.4751908613,-46.16454710892418,False,False,0.0,0.0,239.47780213183097
2022-04-19,167.39999389648438,0.2865,0.008100000000000001,151.33500289916992,47,0.12876712328767123,1.3836834764050856,-0.14849859887468742,6.562738688671586,-239.84095885454403,17408.23373914182,2.544249995156605,False,False,0.0,0.0,239.47780213183097
2022-04-20,167.22999572753906,0.3478,0.008199999999999999,151.33500289916992,46,0.12602739726027398,2.2863636425150133,-0.18970123829390118,6.562738688671586,-239.84634712291228,17983.633938941533,-24.495965584029307,False,False,0.0,0.0,239.47780213183097
2022-04-21,166.4199981689453,0.36710000000000004,0.0083,151.33500289916992,45,0.1232876712328767,2.7012737391068455,-0.2090984959523543,4.782435165042328,241.05691437676313,18174.92338330229,-1.4210854715202004e-14,True,False,-1.7803035236292581,480.9087156019098,-241.43091347007885
2022-04-22,161.7899932861328,0.42240000000000005,0.0083,151.33500289916992,44,0.12054794520547946,4.802736143327046,-0.2960980064061347,4.782435165042328,241.0623960072782,18716.939146647263,-41.606951813562716,False,False,0.0,0.0,-241.43091347007885
2022-04-25,162.8800048828125,0.4203,0.0091,151.33500289916992,41,0.11232876712328767,4.171321237506142,-0.2743898125263248,4.782435165042328,241.08042682790457,18523.988252202882,-31.22514883552674,False,False,0.0,0.0,-241.43091347007885
2022-04-26,156.8000030517578,0.47450000000000003,0.0083,151.33500289916992,40,0.1095890410958904,7.096138747486961,-0.3782148830671481,4.782435165042328,241.08590899309243,19314.76856236898,-80.87881567227012,False,False,0.0,0.0,-241.43091347007885
2022-04-27,156.57000732421875,0.46130000000000004,0.008199999999999999,151.33500289916992,39,0.10684931506849316,6.810540435123066,-0.37952284816807336,4.782435165042328,241.0913252305177,19155.188864639917,-81.50434150160143,False,False,0.0,0.0,-241.43091347007885
2022-04-28,163.63999938964844,0.4194,0.008199999999999999,151.33500289916992,38,0.10410958904109589,3.68036036117271,-0.25731535058663835,3.8862819405066897,570.9134221014311,18365.205161684495,-1.4210854715202004e-14,True,False,-0.8961532245356381,329.81668051180696,-571.2475939818858
2022-04-29,157.64999389648438,0.4105,0.0085,151.33500289916992,37,0.10136986301369863,5.229854006184446,-0.3502167636904855,3.8862819405066897,570.9267175003163,18368.394824720872,-36.10410839930327,False,False,0.0,0.0,-571.2475939818858
2022-05-02,157.9600067138672,0.3882,0.009000000000000001,151.33500289916992,34,0.09315068493150686,4.416690156192772,-0.3343461087462877,3.8862819405066897,570.968951997662,18083.419942466946,-29.936324429938367,False,False,0.0,0.0,-571.2475939818858
2022-05-03,159.47999572753906,0.3736,0.0091,151.33500289916992,33,0.09041095890410959,3.5897544021189773,-0.2980032903815425,3.8862819405066897,570.9831872914524,17914.062530426294,-15.81248056213596,False,False,0.0,0.0,-571.2475939818858
2022-05-04,166.02000427246094,0.3322,0.0089,151.33500289916992,32,0.08767123287671233,1.4272199971240838,-0.15898021071152701,3.8862819405066897,570.9971100649401,17727.65546730637,38.21580782138444,False,False,0.0,0.0,-571.2475939818858
2022-05-05,156.77000427246094,0.40380000000000005,0.0085,151.33500289916992,31,0.08493150684931507,4.788676852662277,-0.35762869392954455,2.796196214045977,1093.0172359847415,18109.02567180122,1.4210854715202004e-14,True,False,-1.0900857264607127,522.0068285719958,-1093.2544225538816
2022-05-06,157.27999877929688,0.39020000000000005,0.0085,151.33500289916992,30,0.0821917808219178,4.273515738253266,-0.34214312359637833,2.796196214045977,1093.0426901071673,18016.00142083382,4.330069313794212,False,False,0.0,0.0,-1093.2544225538816
2022-05-09,152.05999755859375,0.4341,0.0092,144.45699768066405,90,0.2465753424657534,9.134445389509025,-0.3608234732729906,2.771438318380754,444.04361623702744,18181.598569060574,0.0,True,True,2.771438318380754,-2531.5551969641724,-444.1726935635411
2022-05-10,154.50999450683594,0.4143,0.0089,144.45699768066405,89,0.24383561643835616,7.6746828162974765,-0.32933455324179894,2.771438318380754,444.0544437339225,18022.044898268032,8.726959957887175,False,False,0.0,0.0,-444.1726935635411
2022-05-11,146.5,0.4498,0.0091,144.45699768066405,88,0.2410958904109589,11.632747027529305,-0.4270265998847762,2.771438318380754,444.06551481833674,18318.00960083079,-18.347788188851524,False,False,0.0,0.0,-444.1726935635411
2022-05-12,142.55999755859375,0.4708,0.0096,144.45699768066405,87,0.23835616438356164,13.913598270944746,-0.4731431338082319,2.113525334186307,1359.470890435276,18556.144889827905,0.0,True,False,-0.6579129841944469,915.3936959319954,-1359.5663894955364
2022-05-13,147.11000061035156,0.41270000000000007,0.0103,144.45699768066405,86,0.2356164383561644,10.17711578961083,-0.4195193978098688,2.113525334186307,1359.509254127724,18221.468520191876,11.333512454625875,False,False,0.0,0.0,-1359.5663894955364
2022-05-16,145.5399932861328,0.4132,0.010700000000000001,144.45699768066405,83,0.2273972602739726,10.66303203272777,-0.4408657479157393,2.113525334186307,1359.6288217060498,18167.28698436036,6.82190728050908,False,False,0.0,0.0,-1359.5663894955364
2022-05-17,149.24000549316406,0.3714,0.0106,144.45699768066405,82,0.22465753424657534,7.9258815763363515,-0.3872143875022763,2.113525334186307,1359.6683073903876,17958.824007441533,18.16125822525052,False,False,0.0,0.0,-1359.5663894955364
2022-05-18,140.82000732421875,0.434,0.0103,144.45699768066405,81,0.2219178082191781,13.32845623044686,-0.5045148423065862,2.113525334186307,1359.7066766538585,18258.71039994001,-6.630490068797954,False,False,0.0,0.0,-1359.5663894955364
2022-05-19,137.35000610351562,0.4217,0.0105,144.45699768066405,80,0.2191780821917808,14.780482979628161,-0.5577107494961755,1.7930441557803567,1833.43245233811,18218.638925313004,0.0,True,False,-0.3204811784059505,473.6866602720327,-1833.253049767569
2022-05-20,137.58999633789062,0.4257,0.0103,144.45699768066405,79,0.21643835616438356,14.687496214521147,-0.5539461618146055,1.7930441557803567,1833.4841910249922,18226.016749863382,0.675007194136171,False,False,0.0,0.0,-1833.253049767569
2022-05-23,143.11000061035156,0.40850000000000003,0.010700000000000001,144.45699768066405,76,0.20821917808219179,11.185471663058806,-0.47811091818152573,1.7930441557803567,1833.6454442595357,18150.24996480413,14.272601233983494,False,False,0.0,0.0,-1833.253049767569
2022-05-24,140.36000061035156,0.4292,0.0106,144.45699768066405,75,0.2054794520547945,13.01749919084206,-0.5157179116121532,1.7930441557803567,1833.6986961059538,18203.7938418426,7.529501255257813,False,False,0.0,0.0,-1833.253049767569
2022-05-25,140.52000427246094,0.41409999999999997,0.0106,144.45699768066405,74,0.20273972602739726,12.483874911533036,-0.5173258225298929,1.7930441557803567,1833.7519494988865,18124.166271906714,7.2411957278509504,False,False,0.0,0.0,-1833.253049767569
2022-05-26,143.77999877929688,0.3946,0.010700000000000001,144.45699768066405,73,0.2,10.307313615033635,-0.4706076020680692,2.124912550510306,1491.7385445108957,18059.952428703655,1.4210854715202004e-14,True,False,0.3318683947299492,-342.0671623399362,-1491.185887427633
2022-05-27,149.63999938964844,0.3679,0.0108,144.45699768066405,72,0.19726027397260273,7.068366104759114,-0.3781016347910029,2.124912550510306,1491.7826842770169,17957.748608002286,19.656709086413386,False,False,0.0,0.0,-1491.185887427633
2022-05-31,148.83999633789062,0.3834,0.0116,144.45699768066405,68,0.1863013698630137,7.49306471009038,-0.39111200376954947,2.124912550510306,1491.9723366506944,17968.18269486545,16.892119453485037,False,False,0.0,0.0,-1491.185887427633
2022-06-01,148.7100067138672,0.37450000000000006,0.0115,144.45699768066405,67,0.18356164383561643,7.259556592232379,-0.3919563222014153,2.124912550510306,1492.0193447388222,17905.61230752298,16.712709170235144,False,False,0.0,0.0,-1491.185887427633
2022-06-02,151.2100067138672,0.3505,0.0117,144.45699768066405,66,0.18082191780821918,5.690282172851731,-0.346327004568605,2.124912550510306,1492.0671718788788,17822.20304376937,26.408540141153125,False,False,0.0,0.0,-1491.185887427633
2022-06-03,145.3800048828125,0.3764,0.0121,144.45699768066405,65,0.1780821917808219,8.559898062477075,-0.44706354187768127,2.2368184974332013,1396.326285922971,17849.020606433358,-1.4210854715202004e-14,True,False,0.11190594692289535,-95.79034982449542,-1395.3955376031374
2022-06-06,146.13999938964844,0.3658,0.0126,144.45699768066405,62,0.16986301369863013,7.7616178528187945,-0.43391781514134564,2.2368184974332013,1396.47089925654,17746.60387654067,2.9404604726037604,False,False,0.0,0.0,-1395.3955376031374
2022-06-07,148.7100067138672,0.34700000000000003,0.0126,144.45699768066405,61,0.16712328767123288,6.199649678404491,-0.3857858648288448,2.2368184974332013,1396.5191070292465,17654.268886242062,13.706704150257522,False,False,0.0,0.0,-1395.3955376031374
2022-06-08,147.9600067138672,0.3442,0.0128,144.45699768066405,60,0.1643835616438356,6.362661887316889,-0.3987647009364935,2.2368184974332013,1396.5680817087152,17615.7807333418,10.803574082183275,False,False,0.0,0.0,-1395.3955376031374
2022-06-09,142.63999938964844,0.3719,0.013000000000000001,144.45699768066405,59,0.16164383561643836,9.323897793291323,-0.4983406576859787,2.2368184974332013,1396.617823375513,17746.20446756142,-11.469760113502417,False,False,0.0,0.0,-1395.3955376031374
2022-06-10,137.1300048828125,0.39549999999999996,0.0139,144.45699768066405,58,0.1589041095890411,12.777268732311441,-0.5937970736635095,1.684077009390376,2102.923663878134,17967.714603648205,1.4210854715202004e-14,True,False,-0.5527414880428252,706.2526532220888,-2101.6481908252263
2022-06-13,131.8800048828125,0.45520000000000005,0.0173,144.45699768066405,55,0.1506849315068493,17.00350324882055,-0.6599766446111661,1.684077009390376,2103.222703598825,18154.7440819234,-11.14514939242676,False,False,0.0,0.0,-2101.6481908252263
2022-06-14,132.75999450683594,0.4322,0.0183,144.45699768066405,54,0.14794520547945206,15.905348755442745,-0.6585570348217811,1.684077009390376,2103.328155490202,18057.910822711492,-10.906076171565871,False,False,0.0,0.0,-2101.6481908252263
2022-06-15,135.42999267578125,0.399,0.0174,144.45699768066405,53,0.14520547945205478,13.493406961466675,-0.6299659169152755,1.684077009390376,2103.428426126512,17918.821337920046,-6.091111737654316,False,False,0.0,0.0,-2101.6481908252263
